,/lpc/it8688e/control/0,/lpc/it8688e/control/1,/lpc/it8688e/control/2,/lpc/it8688e/control/3,/lpc/it8688e/control/4,/lpc/it8688e/voltage/0,/lpc/it8688e/voltage/1,/lpc/it8688e/voltage/2,/lpc/it8688e/voltage/3,/lpc/it8688e/voltage/4,/lpc/it8688e/voltage/5,/lpc/it8688e/voltage/6,/lpc/it8688e/voltage/7,/lpc/it8688e/voltage/8,/lpc/it8688e/temperature/0,/lpc/it8688e/temperature/1,/lpc/it8688e/temperature/2,/lpc/it8688e/temperature/3,/lpc/it8688e/temperature/4,/lpc/it8688e/temperature/5,/lpc/it8688e/fan/0,/amdcpu/0/load/1,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/0,/amdcpu/0/power/0,/amdcpu/0/clock/0,/amdcpu/0/power/2,/amdcpu/0/power/3,/amdcpu/0/power/4,/amdcpu/0/power/5,/amdcpu/0/power/6,/amdcpu/0/power/7,/amdcpu/0/temperature/0,/amdcpu/0/temperature/4,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/power/1,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/fan/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Voltage #1","Voltage #2","Voltage #3","Voltage #4","Voltage #5","Voltage #6","Voltage #7","Standby +3.3V","VBat","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #1","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Total","CPU Package","Bus Speed","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Package","CPU CCD #1","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Cores","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Fan","GPU","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space","Used Space"
09/02/2020 02:55:53,,,,,,1.164,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,48,30,32,40,2947.59814,4.6875,5.46875,3.90625,2.34375,2.34375,7.03125,4.296875,36.4820557,99.8132,1.18576932,1.39265215,1.13164139,0.9064083,0.9448316,1.778777,48,39.25,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,7.34008026,39.2478333,6.260227,9.690277,33,375.000031,405.000031,0,25,17,7,0,41,1508,6144,1156.80859,4987.19141,18.8282642,19.627,3.90625,0.9765625,26,1.030098,35.7964859
09/02/2020 02:56:03,,,,,,1.332,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,45,30,32,40,2860.16943,0.78125,3.125,1.5625,2.34375,0.78125,4.6875,2.21354365,36.3953743,99.8132,1.188177,1.25062478,1.05568242,0.955729246,0.9855436,1.69217134,45.625,39,4341.87451,4341.87451,4341.87451,3473.49951,3473.49951,4341.87451,7.12792873,39.14124,6.243225,9.707279,32,375.000031,405.000031,0,28,18,7,0,41,1510,6144,1154.37109,4989.629,18.7885914,19.5710011,3.90625,0.9765625,26,1.030098,35.79693
09/02/2020 02:56:13,,,,,,1.248,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,45,30,32,40,2824.26782,7.69230747,6.153846,4.615384,3.076923,3.076923,7.69230747,5.38463,39.4352,99.8132,1.64895153,2.040694,1.49501956,1.29310071,1.23737383,2.64813519,45.5,41.25,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,10.3632755,38.9928665,6.21955872,9.730946,33,375.000031,405.000031,0,23,16,7,0,41,1509,6144,1136.68359,5007.31641,18.50071,19.6740017,2.9296875,0.9765625,26,1.030098,35.79693
09/02/2020 02:56:23,,,,,,1.116,2.016,2.04,2.004,1.104,0.912,1.38,3.288,3.096,29,31,54,30,32,40,2777.77783,5.384612,7.69230747,1.53846145,3.8461566,2.30768919,8.4615345,4.87180328,38.15351,99.8132,1.5492686,1.54929876,1.35872555,1.17177963,1.1743232,2.32554364,54.375,42.25,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,9.12894,39.1896477,6.250946,9.699558,32,375.000031,405.000031,0,23,16,7,0,41,1501,6144,1163.08984,4980.91,18.9304981,19.62,3.90625,0.9765625,26,1.030098,35.79693
09/02/2020 02:56:33,,,,,,1.416,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,54,30,32,40,2710.84326,3.125,2.34375,4.6875,1.5625,0.78125,7.03125,3.25520635,36.1406746,99.8132,1.12041712,1.2724272,1.042668,0.9261508,0.887809336,1.72283638,54.25,41.5,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,6.97230864,39.2843971,6.26606,9.684444,32,375.000031,405.000031,0,29,19,7,1,41,1500,6144,1221.90234,4922.09766,19.8877335,19.819,6.8359375,1.953125,26,1.03010559,35.79686
09/02/2020 02:56:43,,,,,,1.428,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,60,30,32,40,3000,14.6153812,18.4615364,12.3076916,5.384612,10.0000019,17.6923027,13.07692,45.56516,99.8132,2.63015485,3.922198,2.79226685,1.97419894,2.33791876,3.31359148,59.75,49,4267.014,4267.014,4267.014,4267.014,4267.014,4267.014,16.97033,39.4163437,6.28710556,9.663399,32,585,405.000031,0,41,25,7,1,41,1509,6144,1373.12109,4770.879,22.3489761,20.276001,20.5078125,4.8828125,26,1.03010559,35.79686
09/02/2020 02:56:53,,,,,,1.428,2.016,2.052,1.992,1.104,0.912,1.38,3.288,3.096,29,31,56,30,32,40,3110.599,10.9375,17.1875,10.15625,6.25,8.59375,13.28125,11.0677061,42.2124557,99.8132,1.910343,3.33080316,1.95269167,1.54941642,1.72632885,3.158389,56.25,56,4316.921,4316.921,4316.921,4316.921,3453.53687,4316.921,13.6279716,39.64132,6.32299042,9.627514,32,405.000031,405.000031,0,22,16,7,1,41,1508,6144,1197.94141,4946.05859,19.4977436,19.8140011,24.4140625,2.9296875,26,1.03010559,35.79686
09/02/2020 02:57:03,,,,,,1.452,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,55,30,32,40,2777.77783,4.6875,3.90625,2.34375,0.78125,0.78125,7.03125,3.25520635,36.9204254,99.8132,1.2553519,1.30001223,1.30476725,0.98904103,1.05703306,1.797025,55.125,40.25,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,7.70323,39.50187,6.300747,9.649757,32,375.000031,405.000031,0,21,15,7,1,41,1510,6144,1215.07031,4928.92969,19.776535,19.8660011,85.9375,34.1796875,26,1.03010559,35.79995
09/02/2020 02:57:13,,,,,,1.404,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,45,30,32,40,2777.77783,10.15625,8.59375,6.25,4.6875,1.5625,14.0625,7.552081,39.51115,99.8132,1.77561855,1.91799235,1.6564424,1.309617,1.24766064,2.72239351,45,46,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,10.6297245,39.5251122,6.304455,9.6460495,32,375.000031,405.000031,0,26,18,7,0,41,1506,6144,1181.51563,4962.48438,19.2303982,19.864,18.5546875,1.953125,26,1.03010559,35.79995
09/02/2020 02:57:23,,,,,,1.104,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,54,30,32,40,2824.26782,1.5625,3.90625,2.34375,1.5625,0.78125,7.03125,2.86458135,37.02017,99.8132,1.20818269,1.435006,1.177237,1.05697227,1.05427337,1.8662734,54.25,41.25,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,7.79794455,39.39934,6.28439331,9.666111,32,375.000031,405.000031,0,27,18,7,0,41,1510,6144,1148.29688,4995.703,18.6897278,19.715,11.71875,1.953125,26,1.03010559,35.79995
09/02/2020 02:57:33,,,,,,1.404,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,42,30,32,40,2710.84326,3.90625,3.90625,4.6875,3.125,4.6875,7.8125,4.6875,36.71515,99.8132,1.18205607,1.34370208,1.1162374,1.00573158,1.0777005,1.78501332,42.75,40,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,7.510441,39.4812965,6.29746628,9.653038,32,375.000031,405.000031,0,22,15,6,1,41,1510,6144,1148.97656,4995.02344,18.70079,19.773,6.8359375,2.9296875,27,1.03010559,35.79988
09/02/2020 02:57:43,,,,,,1.296,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,45,30,32,40,2766.39355,9.375,5.46875,6.25,3.125,6.25,10.9375,6.901044,38.77586,99.8132,1.54433608,1.7277391,1.65766752,1.19347751,1.21959126,2.40505719,45,40.75,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,9.747869,39.4608536,6.29420471,9.6563,32,375.000031,405.000031,0,26,18,7,0,41,1501,6144,1148.41406,4995.586,18.6916351,20.045,13.671875,2.9296875,27,1.03010559,35.79988
09/02/2020 02:57:53,,,,,,1.416,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,57,30,32,40,2947.59814,5.384612,8.4615345,6.92307949,1.53846145,4.615384,12.3076916,6.53846264,40.0949135,99.8132,1.65760612,2.05992436,1.65391493,1.37174,1.56103146,2.792236,57.5,44.5,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,11.0964537,39.5810051,6.31336975,9.637135,32,375.000031,405.000031,0,27,18,7,1,41,1501,6144,1177.07813,4966.922,19.1581726,20.117,40.0390625,0.9765625,27,1.03010559,35.79988
09/02/2020 02:58:03,,,,,,1.452,2.016,2.04,2.004,1.104,0.912,1.38,3.288,3.096,29,31,44,30,32,40,2824.26782,4.6875,4.6875,5.46875,3.125,1.5625,7.03125,4.427081,37.5489922,99.8132,1.27342224,1.56841445,1.25742722,1.1017971,1.10513258,1.92082214,44.375,40.25,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,8.227016,39.6425171,6.323181,9.627323,32,420.000031,405.000031,0,36,23,7,1,41,1501,6144,1395.76563,4748.23438,22.7175388,19.967001,16.6015625,3.90625,27,1.03010559,35.80002
09/02/2020 02:58:13,,,,,,1.452,2.016,2.04,2.004,1.104,0.912,1.38,3.288,3.096,29,31,53,30,32,40,2872.34033,10.76923,10.76923,1.53846145,1.53846145,3.076923,10.76923,6.41025925,38.9781837,99.8132,1.62912631,1.8673501,1.65462768,1.15593982,1.14239645,2.45176721,52.875,43,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,9.901208,39.49431,6.29954147,9.650963,32,390.000031,405.000031,0,29,19,7,1,41,1500,6144,1463.07813,4680.922,23.81312,20.0560017,89.84375,1.953125,27,1.03010559,35.80002
09/02/2020 02:58:23,,,,,,1.116,2.016,2.04,2.004,1.104,0.912,1.38,3.264,3.096,29,31,51,30,32,40,2922.078,3.125,5.46875,1.5625,4.6875,2.34375,6.25,3.90625,36.9014626,99.8132,1.28028393,1.40412176,1.1239866,0.9866727,0.988057256,1.80318749,51.25,39,3767.94849,3767.94849,4341.87451,4341.87451,4341.87451,4341.87451,7.58631,39.6265144,6.320629,9.629875,32,390.000031,405.000031,0,26,17,7,1,41,1500,6144,1179.45313,4964.547,19.1968288,19.721,2.9296875,3.90625,27,1.03010559,35.80002
09/02/2020 02:58:33,,,,,,1.128,2.016,2.04,2.004,1.104,0.912,1.38,3.288,3.096,29,31,50,30,32,40,2922.078,4.6875,5.46875,0,0.78125,1.5625,10.15625,3.77604365,38.3171577,99.8132,1.47393835,1.71369171,1.25473619,1.17514443,1.24761593,2.06330585,49.625,42.25,4316.921,4316.921,4316.921,4316.921,4316.921,4316.921,8.928432,39.70814,6.33364868,9.616856,32,375.000031,405.000031,0,32,20,7,2,41,1500,6144,1219.94531,4924.05469,19.85588,19.783,6.8359375,0.9765625,27,1.03010559,35.80004
09/02/2020 02:58:43,,,,,,1.104,2.016,2.04,2.004,1.104,0.912,1.38,3.288,3.096,29,31,56,30,32,40,2973.56836,10.15625,15.625,7.8125,7.03125,7.03125,14.0625,10.2864561,40.31594,99.8132,1.8685497,2.09198451,1.8304075,1.44621539,1.4235425,2.67232084,56.25,41.75,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,11.3330212,39.528965,6.305069,9.645435,32,375.000031,405.000031,0,27,18,7,1,41,1508,6144,1482.44531,4661.55469,24.1283417,20.342001,23.4375,7.8125,27,1.03010559,35.80004
09/02/2020 02:58:53,,,,,,1.332,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,54,30,32,40,3110.599,3.076923,2.30768919,3.076923,0,2.30768919,9.230768,3.333336,36.77626,99.8132,1.24006069,1.330838,1.12475419,0.9961293,1.001062,1.73366344,53.875,39,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,7.42650747,39.69826,6.332073,9.618431,32,375.000031,405.000031,0,19,12,6,1,41,1503,6144,1442.66406,4701.336,23.48086,20.134,241.210938,0.9765625,27,1.03010559,35.80004
09/02/2020 02:59:04,,,,,,1.248,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,49,30,32,40,3000,2.34375,6.25,6.25,2.34375,4.6875,8.59375,5.078125,37.093708,99.8132,1.258768,1.58720827,1.36740291,1.0746429,1.07906115,1.67240047,49.625,39,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,8.039484,39.65567,6.325279,9.625225,32,375.000031,405.000031,0,24,16,7,1,41,1508,6144,1449.86328,4694.13672,23.5980358,19.721,128.90625,4.8828125,27,1.03010559,35.8002
09/02/2020 02:59:14,,,,,,1.392,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,58,30,32,40,3260.86963,18.75,17.96875,10.9375,5.46875,11.71875,20.3125,14.1927061,43.91196,99.8132,2.562178,3.18144417,2.53738451,1.92940032,2.05932069,3.55517483,57.875,47.5,4291.968,4291.968,4291.968,4291.968,4291.968,4291.968,15.8249016,40.4370956,6.44992065,9.500584,32,465.000031,405.000031,0,29,19,7,1,41,1501,6144,1443.80078,4700.199,23.499361,20.4830017,25.390625,33.203125,27,1.03010559,35.8002
09/02/2020 02:59:24,,,,,,1.44,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,52,30,32,40,3096.33032,3.90625,6.25,5.46875,3.125,3.125,10.15625,5.338544,38.34279,99.8132,1.36337364,1.60423291,1.279557,1.11952376,1.20261586,2.171433,52.125,40,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,8.740736,40.36112,6.43780136,9.512703,32,375.000031,405.000031,0,33,21,7,1,41,1500,6144,1501.80078,4642.199,24.4433727,20.076,13.671875,3.90625,27,1.03010559,35.8002
09/02/2020 02:59:34,,,,,,1.452,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,47,30,32,40,2909.48267,7.03125,8.59375,1.5625,0.78125,1.5625,11.71875,5.208331,38.1239052,99.8132,1.35680473,1.77497876,1.30400717,1.0777961,1.18613338,2.09801865,47.25,40,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,8.797739,40.4689026,6.454994,9.49551,32,375.000031,405.000031,0,27,18,8,1,41,1501,6144,1387.80078,4756.199,22.587904,20.0810013,19.53125,4.8828125,27,1.03010559,35.80021
09/02/2020 02:59:44,,,,,,1.428,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,46,30,32,40,2860.16943,4.6875,7.8125,4.6875,6.25,4.6875,10.15625,6.380206,39.5066032,99.8132,1.47407484,1.762964,1.58959711,1.37570083,1.53077936,2.5692935,46.25,47,4316.921,4316.921,4316.921,4316.921,4316.921,4316.921,10.30241,40.49062,6.458458,9.492046,32,585,405.000031,0,25,18,8,1,41,1501,6144,1413.67578,4730.324,23.0090466,19.756,4.8828125,0.9765625,27,1.03010559,35.80021
09/02/2020 02:59:54,,,,,,1.104,2.016,2.04,2.004,1.104,0.912,1.38,3.288,3.096,29,31,53,30,32,40,3026.90576,3.8461566,7.69230747,9.230768,2.30768919,3.076923,6.153846,5.384618,39.0626068,99.8132,1.32483554,2.64288068,1.824477,1.07789922,1.12767112,1.83633029,53.125,40,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,9.834094,40.4552727,6.45282,9.49768448,32,375.000031,405.000031,0,26,17,9,0,41,1508,6144,1093.52734,5050.47266,17.798296,19.729,7.8125,2.9296875,27,1.03010559,35.80021
09/02/2020 03:00:04,,,,,,1.092,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,52,30,32,40,2710.84326,1.5625,6.25,1.5625,2.36855149,1.5625,7.03125,3.38954926,36.2721,99.8132,1.12138331,1.2823987,1.14395821,0.9062129,0.984820247,1.74399936,52.25,39.25,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,7.18277264,40.7534561,6.50038147,9.450123,32,375.000031,405.000031,0,23,16,8,0,41,1507,6144,1103.77734,5040.22266,17.965126,19.7570019,14.6484375,2.9296875,27,1.03010559,35.8003235
09/02/2020 03:00:14,,,,,,1.44,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,54,30,32,40,2732.79346,7.03125,5.46875,5.46875,2.34375,7.8125,15.625,7.291669,39.8970261,99.8132,1.593329,1.89341891,1.675065,1.39097965,1.5880661,2.73970222,54,40.75,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,4341.87451,10.8805609,40.0374374,6.38617325,9.564331,32,375.000031,405.000031,0,4,1,2,0,41,1504,6144,1087.97656,5056.02344,17.7079525,19.832,6.8359375,0.9765625,27,1.03010559,35.8003235
09/02/2020 03:00:24,,,,,,1.26,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,51,30,32,40,2947.59814,7.03125,7.03125,5.46875,0.78125,2.34375,5.46875,4.6875,36.99035,99.8132,1.30429924,1.54600787,1.54634452,1.03193152,1.06167281,1.88123918,51,43.75,3767.94849,3767.94849,3767.94849,3493.46216,4366.82764,3493.46216,8.371494,39.87311,6.35996246,9.590542,32,375.000031,405.000031,0,27,18,9,0,41,1509,6144,1134.96875,5009.03125,18.4728,20.019001,13.671875,2.9296875,27,1.03010559,35.8003235
09/02/2020 03:00:34,,,,,,1.092,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,48,30,32,40,2973.56836,5.46875,4.6875,0,1.5625,0.78125,8.59375,3.515625,36.0208549,99.8132,1.05237246,1.37660146,1.135044,0.8783286,0.9651383,1.75261009,48.375,44,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,7.160095,39.72125,6.335739,9.614765,32,375.000031,405.000031,0,24,16,9,0,41,1507,6144,1127.09375,5016.90625,18.3446255,19.624,7.8125,0.9765625,27,1.03010559,35.8004379
09/02/2020 03:00:44,,,,,,1.092,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,47,30,32,40,2922.078,7.03125,7.8125,7.8125,3.90625,2.34375,10.9375,6.640625,38.59558,99.8132,1.67737889,1.78560388,1.47567308,1.16087878,1.14004385,2.34228563,47.125,43,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,9.581863,39.31322,6.27065659,9.679848,32,375.000031,405.000031,0,22,16,8,0,41,1502,6144,1133.375,5010.625,18.44686,19.767,4.8828125,0.9765625,27,1.03010559,35.8004379
09/02/2020 03:00:54,,,,,,1.416,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,48,30,32,40,2922.078,0.7692337,3.076923,0.7692337,1.53846145,0.7692337,4.615384,1.9230783,35.10129,99.8132,1.00812054,1.13844252,0.9568663,0.838956,0.84038347,1.59438157,47.875,42.75,4291.968,4291.968,4291.968,4291.968,4291.968,4291.968,6.37715054,39.3005447,6.268635,9.68186951,32,375.000031,405.000031,0,17,14,8,0,41,1509,6144,1133.90625,5010.09375,18.4555054,19.8730011,8.7890625,0.9765625,27,1.03010559,35.8004379
09/02/2020 03:01:04,,,,,,1.248,2.016,2.04,2.004,1.104,0.912,1.38,3.288,3.096,29,31,46,30,32,40,2884.61548,2.34375,3.125,2.34375,1.5625,0.78125,7.03125,2.86458135,34.6557846,99.8132,0.976929069,1.16149473,0.8904978,0.802430034,0.8100572,1.41442728,46.25,39.25,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,6.055836,39.5287971,6.30504227,9.645462,32,375.000031,405.000031,0,15,13,8,0,41,1502,6144,1130.8125,5013.1875,18.4051514,19.9700012,6.8359375,0.9765625,27,1.03010559,35.8004074
09/02/2020 03:01:14,,,,,,1.464,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,54,30,32,40,2732.79346,7.03125,8.59375,3.125,2.34375,3.90625,8.59375,5.598956,38.28424,99.8132,1.60711408,1.70946336,1.43361819,1.17302513,1.11286616,2.383278,53.875,41.25,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,9.419365,39.4774971,6.29685974,9.653645,32,375.000031,405.000031,0,22,16,8,0,41,1502,6144,1134.9375,5009.0625,18.47229,19.795,7.8125,0.9765625,27,1.03010559,35.8004074
09/02/2020 03:01:24,,,,,,1.464,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,53,30,32,40,2689.243,2.34375,3.90625,3.125,0.78125,3.125,6.25,3.25520635,37.0036163,99.8132,1.25246751,1.53935111,1.31538117,1.13578629,1.21508276,1.84861231,52.875,39,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,8.306681,39.4311676,6.28947067,9.661034,32,390.000031,405.000031,0,25,17,8,0,41,1503,6144,1141.0625,5002.9375,18.5719814,19.724,6.8359375,1.953125,27,1.03010559,35.8004074
09/02/2020 03:01:34,,,,,,1.14,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,51,30,32,40,2678.57153,0.78125,3.90625,1.5625,0,0,3.90625,1.69270635,34.4451447,99.8132,0.975199044,1.13708758,0.9499682,0.791947,0.806024253,1.4393003,51.875,40,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,6.09952641,39.372982,6.28018951,9.670315,32,375.000031,405.000031,0,16,13,8,0,41,1504,6144,1148.9375,4995.0625,18.7001553,19.6190014,4.8828125,0.9765625,27,1.03010559,35.8004837
09/02/2020 03:01:44,,,,,,1.092,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,50,30,32,40,2973.56836,6.25,10.15625,7.03125,3.125,3.90625,10.15625,6.770831,38.8194923,99.8132,1.629495,1.82704926,1.58933771,1.23674953,1.30317521,2.39345884,50,42.25,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,9.979265,39.38358,6.28187943,9.668625,32,435.000031,405.000031,0,28,19,9,0,41,1499,6144,1159.0625,4984.9375,18.86495,19.8730011,2.9296875,3.90625,27,1.03010559,35.8004837
09/02/2020 03:01:54,,,,,,1.416,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,50,30,32,40,2667.98413,0.78125,1.5625,0,0.78125,0,3.90625,1.171875,34.4277534,99.8132,0.942573547,1.03435481,0.9341523,0.7987266,0.8197722,1.2729677,50,40.75,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,5.802547,39.21318,6.25469971,9.695805,32,375.000031,405.000031,0,18,14,8,0,41,1500,6144,1141.4375,5002.5625,18.5780849,19.795,6.8359375,0.9765625,27,1.03010559,35.8004837
09/02/2020 03:02:04,,,,,,1.452,2.016,2.052,2.004,1.104,0.912,1.38,3.264,3.096,29,31,46,30,32,40,2896.99561,4.615384,2.30768919,3.076923,2.30768919,0.7692337,6.153846,3.20513248,36.05769,99.8132,1.130242,1.33761311,1.13321447,0.92069006,0.943708062,1.73762739,46.25,43.25,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,7.203095,39.3645172,6.278839,9.671665,32,375.000031,405.000031,0,18,14,8,0,41,1504,6144,1154.1875,4989.8125,18.7856045,20.142,23.4375,4.8828125,27,1.03010559,35.8004
09/02/2020 03:02:14,,,,,,1.44,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,30,47,30,32,40,2860.16943,6.25,7.8125,4.6875,2.34375,2.34375,7.8125,5.208331,39.52921,99.8132,1.55289721,1.84542644,1.819057,1.31615818,1.357477,2.67325,47,43.75,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,4341.87451,10.5642662,39.5896873,6.31475449,9.63575,32,375.000031,405.000031,0,25,17,9,1,41,1500,6144,1185.78125,4958.21875,19.2998257,19.762001,15.625,2.9296875,27,1.03010559,35.8004
09/02/2020 03:02:24,,,,,,1.344,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,30,55,30,32,40,2922.078,3.90625,4.6875,1.5625,0.78125,0,6.25,2.86458135,35.596817,99.8132,1.04684663,1.50767732,1.2914114,0.924511135,0.92126745,1.60324478,55.25,44.75,4316.921,4316.921,4316.921,4316.921,4316.921,4316.921,7.29495859,39.7346153,6.33787155,9.612633,32,375.000031,405.000031,0,12,11,7,0,41,1502,6144,1175.07422,4968.926,19.1255569,19.878,17.578125,3.90625,27,1.03010559,35.8004
09/02/2020 03:02:34,,,,,,1.128,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,28,31,54,30,32,40,2755.102,3.90625,5.46875,1.5625,0,3.125,8.59375,3.77604365,34.8754349,99.8132,0.924162149,1.35483706,1.10552156,0.750955641,0.825391,1.49679852,54,38.75,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,3767.94849,6.457666,39.3451,6.27574158,9.674763,32,375.000031,405.000031,0,6,10,7,0,41,1503,6144,1174.76172,4969.23828,19.12047,19.763,14.6484375,2.9296875,27,1.03010559,35.8005066
09/02/2020 03:02:44,,,,,,1.392,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,29,31,49,30,32,40,3000,0.78125,2.34375,0.78125,0,0.78125,0.78125,0.911456347,28.8811111,99.8132,0.5287734,0.605513036,0.531523466,0.416944116,0.471652776,0.6903491,49.25,38,3568.322,3568.322,3568.322,3568.322,3568.322,3568.322,3.24475574,39.3524666,6.2769165,9.673588,32,300,405.000031,0,1,6,0,0,41,1507,6144,1139.87891,5004.121,18.5527172,19.3240013,0,0,27,1.03010559,35.8005066
